SPEED_X;SPEED_Y;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_4;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_14;LABEL_CODE;LABEL_NAME
0,64297;0,49987;0,51513;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64334;0,49987;0,51512;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64382;0,49989;0,51512;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64426;0,49991;0,51512;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64464;0,49997;0,51512;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64496;0,49992;0,51512;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64542;0,49996;0,51512;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64582;0,49998;0,51512;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64644;0,50014;0,51513;0,99801;0,00026;0,00066;0,65774;0,57812;0,30268;0,15712;0,09464;1;Accelera
0,64684;0,50026;0,51515;0,99040;0,00127;0,00318;0,65603;0,57316;0,30023;0,15588;0,09391;1;Accelera
0,64725;0,50030;0,51516;0,98279;0,00228;0,00571;0,65404;0,56847;0,29784;0,15466;0,09318;1;Accelera
0,64768;0,50030;0,51516;0,97518;0,00329;0,00824;0,65192;0,56385;0,29547;0,15345;0,09246;1;Accelera
0,64808;0,50027;0,51516;0,96754;0,00430;0,01077;0,64961;0,55940;0,29315;0,15224;0,09173;1;Accelera
0,64847;0,50024;0,51516;0,95990;0,00531;0,01331;0,64722;0,55496;0,29083;0,15104;0,09101;1;Accelera
0,64888;0,50022;0,51516;0,95225;0,00632;0,01585;0,64478;0,55053;0,28851;0,14984;0,09028;1;Accelera
0,64246;0,65439;0,51489;0,39681;0,07149;0,12313;0,19377;0,26479;0,42308;0,07551;0,03921;2;Gira Destra
0,64208;0,65893;0,51605;0,39706;0,07228;0,12488;0,19794;0,27550;0,45863;0,07349;0,03880;2;Gira Destra
0,64172;0,66199;0,51708;0,39696;0,07299;0,12638;0,20212;0,28678;0,49162;0,07180;0,03843;2;Gira Destra
0,64139;0,66351;0,51797;0,39649;0,07364;0,12765;0,20633;0,29869;0,51962;0,07037;0,03808;2;Gira Destra
0,64108;0,66393;0,51871;0,39566;0,07423;0,12869;0,21057;0,31131;0,54406;0,06915;0,03775;2;Gira Destra
0,64080;0,66319;0,51930;0,39449;0,07474;0,12948;0,21478;0,32454;0,56549;0,06813;0,03744;2;Gira Destra
0,64057;0,66102;0,51975;0,39300;0,07516;0,13000;0,21883;0,33811;0,58407;0,06730;0,03715;2;Gira Destra
0,64036;0,65732;0,52009;0,39117;0,07550;0,13027;0,22273;0,35208;0,60030;0,06665;0,03689;2;Gira Destra
0,64019;0,65285;0,52028;0,38899;0,07578;0,13034;0,22660;0,36671;0,61476;0,06610;0,03663;2;Gira Destra
0,67126;0,65190;0,51058;0,36578;0,07459;0,14293;0,30291;0,50824;1,00000;0,06836;0,03697;2;Gira Destra
0,67091;0,65599;0,51193;0,36759;0,07564;0,14758;0,31847;0,55587;0,23022;0,06656;0,03666;1;Accelera
0,67065;0,65870;0,51308;0,36889;0,07663;0,15202;0,33302;0,60855;0,18809;0,06505;0,03639;1;Accelera
0,67060;0,65866;0,51393;0,36972;0,07747;0,15575;0,34564;0,66137;0,17007;0,06390;0,03617;1;Accelera
0,67065;0,65556;0,51448;0,37007;0,07812;0,15868;0,35613;0,71121;0,15983;0,06305;0,03601;1;Accelera
0,67078;0,65012;0,51478;0,36997;0,07862;0,16088;0,36452;0,75665;0,15346;0,06243;0,03588;1;Accelera
0,91552;0,34664;0,48914;0,27799;0,07118;0,12254;0,25576;0,53089;1,00000;0,07947;0,03476;1;Accelera
0,91537;0,34359;0,48767;0,27993;0,07003;0,11901;0,24103;0,47681;1,00000;0,08400;0,03568;1;Accelera
0,93493;0,65290;0,50618;0,74328;0,02978;0,05866;0,14214;0,25387;0,41339;0,17275;0,07979;2;Gira Destra
0,93414;0,66606;0,50761;0,74544;0,03002;0,06019;0,14969;0,26685;0,43131;0,16540;0,07880;2;Gira Destra
0,93337;0,67505;0,50881;0,74707;0,03026;0,06158;0,15643;0,27781;0,44711;0,15990;0,07798;2;Gira Destra
0,93266;0,67964;0,50976;0,74805;0,03048;0,06279;0,16205;0,28643;0,46018;0,15588;0,07732;2;Gira Destra
0,93200;0,68001;0,51046;0,74842;0,03069;0,06380;0,16639;0,29265;0,47034;0,15303;0,07681;2;Gira Destra
0,93141;0,67664;0,51093;0,74822;0,03089;0,06460;0,16941;0,29658;0,47754;0,15114;0,07642;2;Gira Destra
0,93090;0,66958;0,51119;0,74741;0,03108;0,06517;0,17107;0,29826;0,48168;0,15009;0,07616;2;Gira Destra
0,93044;0,65976;0,51126;0,74602;0,03127;0,06557;0,17162;0,29814;0,48329;0,14968;0,07598;2;Gira Destra
0,94739;0,33430;0,47878;0,60443;0,03563;0,05708;0,69952;0,33997;0,23082;0,14092;0,08190;0;Gira Sinistra
0,94661;0,32089;0,47645;0,61542;0,03399;0,05442;1,00000;0,35870;0,23663;0,14199;0,08310;0;Gira Sinistra
0,94589;0,31332;0,47443;0,62781;0,03239;0,05244;1,00000;0,37664;0,24152;0,14233;0,08377;0;Gira Sinistra
0,94525;0,31139;0,47274;0,64159;0,03082;0,05112;1,00000;0,39281;0,24519;0,14196;0,08399;0;Gira Sinistra
0,94470;0,31485;0,47136;0,65677;0,02957;0,05046;1,00000;0,40624;0,24744;0,14090;0,08380;0;Gira Sinistra
0,94424;0,32297;0,47026;0,67333;0,02870;0,05043;1,00000;0,41628;0,24819;0,13930;0,08328;0;Gira Sinistra
0,94402;0,33472;0,47143;0,69091;0,02820;0,05136;1,00000;0,41771;0,24585;0,13681;0,08230;0;Gira Sinistra
0,63409;0,65100;0,51934;0,39295;0,07149;0,11699;0,17364;0,21136;0,25431;0,07831;0,03817;2;Gira Destra
0,63325;0,65148;0,51938;0,39118;0,07170;0,11728;0,17397;0,21170;0,25463;0,07763;0,03797;2;Gira Destra
0,63239;0,65198;0,51944;0,38943;0,07191;0,11758;0,17432;0,21204;0,25497;0,07695;0,03777;2;Gira Destra
0,63156;0,65230;0,51943;0,38772;0,07208;0,11780;0,17453;0,21224;0,25513;0,07643;0,03760;2;Gira Destra
0,63076;0,65139;0,51934;0,38602;0,07219;0,11786;0,17451;0,21216;0,25500;0,07616;0,03746;2;Gira Destra
0,67824;0,65223;0,50768;0,41460;0,06674;0,12114;0,23828;0,37164;0,64169;0,08544;0,04335;2;Gira Destra
0,67776;0,66071;0,50945;0,41793;0,06767;0,12489;0,25226;0,39606;0,72539;0,08233;0,04291;2;Gira Destra
0,67730;0,66747;0,51106;0,42072;0,06859;0,12867;0,26647;0,42130;0,83028;0,07972;0,04250;2;Gira Destra
0,67687;0,67233;0,51249;0,42297;0,06946;0,13240;0,28049;0,44837;0,96278;0,07755;0,04212;2;Gira Destra
0,67648;0,67505;0,51374;0,42467;0,07028;0,13600;0,29399;0,47703;1,00000;0,07573;0,04178;2;Gira Destra
0,67612;0,67592;0,51482;0,42584;0,07104;0,13945;0,30681;0,50726;1,00000;0,07420;0,04147;2;Gira Destra
0,67581;0,67534;0,51575;0,42646;0,07176;0,14279;0,31901;0,53944;0,25118;0,07286;0,04116;2;Gira Destra
0,67555;0,67304;0,51650;0,42655;0,07242;0,14586;0,33003;0,57240;0,21248;0,07174;0,04088;1;Accelera
0,67539;0,66905;0,51706;0,42611;0,07297;0,14853;0,33942;0,60461;0,19483;0,07084;0,04062;1;Accelera
0,67544;0,66307;0,51737;0,42518;0,07336;0,15050;0,34624;0,63239;0,18516;0,07023;0,04042;1;Accelera
0,67562;0,65479;0,51743;0,42377;0,07361;0,15177;0,35052;0,65417;0,17989;0,06985;0,04026;1;Accelera
SPEED_X;SPEED_Y;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_4;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_14;LABEL_CODE;LABEL_NAME
0,88625;0,65624;0,49663;0,39823;0,06236;0,10793;0,20219;0,30811;0,49394;0,10411;0,04646;1;Accelera
0,88596;0,66264;0,49772;0,40968;0,06185;0,10812;0,20551;0,31559;0,51655;0,10376;0,04721;1;Accelera
0,88583;0,65876;0,49818;0,42045;0,06103;0,10721;0,20545;0,31716;0,52791;0,10531;0,04821;2;Gira Destra
0,91325;0,34463;0,47409;0,66550;0,02957;0,05250;1,00000;0,36094;0,23026;0,13552;0,08195;0;Gira Sinistra
0,91254;0,32979;0,47167;0,67997;0,02856;0,05128;1,00000;0,38993;0,23887;0,13657;0,08243;0;Gira Sinistra
0,91204;0,32044;0,47203;0,69527;0,02792;0,05101;1,00000;0,41477;0,24499;0,13665;0,08237;0;Gira Sinistra
0,91166;0,32164;0,47695;0,70764;0,02769;0,05188;1,00000;0,42937;0,24696;0,13547;0,08170;0;Gira Sinistra
0,91141;0,32547;0,48154;0,71597;0,02775;0,05356;1,00000;0,43876;0,24686;0,13369;0,08071;0;Gira Sinistra
0,91125;0,33456;0,48538;0,72130;0,02810;0,05608;1,00000;0,44320;0,24509;0,13149;0,07948;0;Gira Sinistra
0,91116;0,34601;0,48898;0,72393;0,02867;0,05941;1,00000;0,44409;0,24228;0,12906;0,07810;0;Gira Sinistra
0,71218;0,65164;0,51595;0,32506;0,07580;0,11999;0,17363;0,20930;0,25015;0,06616;0,03230;2;Gira Destra
0,71118;0,65463;0,51564;0,32357;0,07573;0,11970;0,17308;0,20861;0,24934;0,06641;0,03225;2;Gira Destra
0,71022;0,65649;0,51521;0,32246;0,07554;0,11919;0,17221;0,20756;0,24813;0,06707;0,03227;2;Gira Destra
0,70928;0,65621;0,51466;0,32166;0,07523;0,11845;0,17101;0,20612;0,24650;0,06818;0,03238;2;Gira Destra
0,70836;0,65550;0,51405;0,32121;0,07486;0,11760;0,16966;0,20451;0,24467;0,06961;0,03254;2;Gira Destra
0,70744;0,65509;0,51343;0,32108;0,07446;0,11672;0,16826;0,20287;0,24281;0,07130;0,03274;2;Gira Destra
0,70656;0,65328;0,51271;0,32131;0,07395;0,11564;0,16659;0,20090;0,24059;0,07362;0,03302;2;Gira Destra
0,64749;0,60354;0,48566;0,96196;0,00361;0,00595;0,01101;0,01847;0,03956;0,15076;0,45491;2;Gira Destra
0,64688;0,60489;0,48533;0,97454;0,00242;0,00399;0,00746;0,01293;0,03142;0,14620;0,46183;2;Gira Destra
0,64627;0,60593;0,48504;0,98733;0,00120;0,00199;0,00377;0,00680;0,02097;0,14145;0,47015;2;Gira Destra
0,64562;0,60572;0,48476;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,64492;0,60488;0,48448;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,64423;0,60267;0,48407;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,64362;0,60115;0,48347;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,64292;0,59668;0,48275;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,64211;0,59291;0,48227;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,64148;0,59514;0,48191;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,64099;0,59947;0,48137;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,64050;0,59859;0,48038;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63995;0,59378;0,47926;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63944;0,59262;0,47846;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63894;0,59630;0,47796;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63836;0,59802;0,47732;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63772;0,59364;0,47637;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63695;0,58926;0,47554;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63634;0,59025;0,47489;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63567;0,59170;0,47436;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63494;0,58977;0,47369;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63418;0,58786;0,47313;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63352;0,59049;0,47277;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63292;0,59261;0,47227;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63218;0,59018;0,47162;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63141;0,58810;0,47113;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63082;0,59252;0,47085;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,63013;0,59453;0,47050;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62943;0,59235;0,46986;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62876;0,59061;0,46932;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62807;0,59366;0,46910;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62749;0,59705;0,46880;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62670;0,59570;0,46841;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62602;0,59553;0,46804;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62538;0,59958;0,46790;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62474;0,60187;0,46761;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62394;0,59865;0,46719;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62324;0,59868;0,46692;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62263;0,60276;0,46678;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62203;0,60506;0,46638;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62139;0,60153;0,46558;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62075;0,59922;0,46489;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62030;0,60305;0,46439;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61984;0,60571;0,46375;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61929;0,60083;0,46273;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61880;0,59637;0,46180;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61844;0,59704;0,46100;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61795;0,59458;0,46016;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61743;0,59099;0,45933;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61685;0,58800;0,45875;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61636;0,59168;0,45853;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61585;0,59247;0,45816;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61504;0,58845;0,45788;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61444;0,58927;0,45775;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61391;0,59517;0,45786;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61321;0,59514;0,45782;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61247;0,59220;0,45767;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61181;0,59299;0,45776;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61123;0,59753;0,45793;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61051;0,59755;0,45800;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60966;0,59453;0,45811;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60896;0,59780;0,45852;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60834;0,60411;0,45899;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60753;0,60380;0,45924;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60667;0,60099;0,45941;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60589;0,60368;0,45995;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60517;0,61037;0,46065;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60436;0,61192;0,46111;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60346;0,60889;0,46140;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60272;0,61041;0,46178;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60210;0,61545;0,46238;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60138;0,61487;0,46344;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60070;0,61192;0,46428;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,60007;0,61070;0,46518;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59955;0,61358;0,46619;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59901;0,61302;0,46695;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59830;0,60735;0,46762;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59769;0,60627;0,46850;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59715;0,61039;0,46965;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59672;0,61083;0,47068;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59648;0,60802;0,47150;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59615;0,60556;0,47235;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59609;0,60782;0,47343;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59600;0,61053;0,47446;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59610;0,60896;0,47540;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59601;0,60670;0,47634;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59583;0,60877;0,47740;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59597;0,61147;0,47845;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59612;0,60877;0,47917;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59597;0,60335;0,47974;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59582;0,60198;0,48053;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59561;0,60373;0,48152;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59558;0,60462;0,48254;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59563;0,60482;0,48350;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59547;0,60348;0,48439;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59541;0,60538;0,48542;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59540;0,60861;0,48653;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59538;0,60895;0,48760;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59538;0,60825;0,48866;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59518;0,60975;0,48976;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59529;0,61257;0,49086;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59542;0,61151;0,49171;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59536;0,60667;0,49235;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59513;0,60426;0,49318;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59484;0,60705;0,49439;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59475;0,61150;0,49572;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59491;0,61326;0,49681;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59480;0,61168;0,49769;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59475;0,61020;0,49861;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59444;0,61113;0,49972;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59419;0,61324;0,50091;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59426;0,61646;0,50213;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59418;0,61747;0,50314;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59422;0,61705;0,50406;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59405;0,61779;0,50508;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59383;0,61816;0,50615;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59379;0,62112;0,50733;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59378;0,62268;0,50836;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59372;0,62225;0,50923;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59375;0,62194;0,51015;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59353;0,62112;0,51113;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59349;0,62252;0,51218;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59349;0,62304;0,51310;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59348;0,62112;0,51382;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59356;0,61923;0,51455;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59330;0,61689;0,51537;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59321;0,61726;0,51633;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59325;0,61814;0,51724;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59318;0,61694;0,51793;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59334;0,61507;0,51863;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59311;0,61278;0,51947;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59298;0,61311;0,52048;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,59305;0,61476;0,52148;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
